REQUEST_DATE|REQUEST_TIME|STATUS_CODE|RESPONSE_SIZE_MB|RESPONSE_TIME|SENT_PARAMETERS
2025-02-03|06:54:52|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:52|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:53|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:55|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:56|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:54:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:00|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:01|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:02|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:02|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:03|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:04|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:05|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:05|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:06|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:07|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:08|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:08|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:10|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:11|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:13|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:14|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:16|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:17|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:17|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:18|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:19|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:20|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:21|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:21|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:22|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:24|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:25|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:25|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:26|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:26|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:27|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:29|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:30|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:31|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:32|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:34|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:35|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:36|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:37|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:37|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:38|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:40|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:41|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:42|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:42|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:43|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:44|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:45|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:46|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:46|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:48|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:48|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:49|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:50|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:52|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:53|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:55|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:56|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:55:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:00|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:01|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:02|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:03|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:03|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:04|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:04|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:05|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:06|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:07|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:08|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:10|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:11|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:13|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:14|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:14|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:16|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:16|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:17|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:18|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:19|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:19|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:20|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:21|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:22|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:24|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:24|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:25|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:26|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:27|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:29|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:30|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:31|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:31|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:32|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:34|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:35|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:36|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:37|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:37|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:38|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:40|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:40|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:41|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:42|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:42|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:43|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:44|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:45|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:45|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:46|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:48|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:49|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:50|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:52|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:53|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:55|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:55|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:56|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:56:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:00|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:01|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:01|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:02|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:03|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:04|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:05|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:06|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:06|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:07|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:08|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:10|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:11|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:13|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:14|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:14|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:16|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:17|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:18|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:18|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:19|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:20|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:21|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:21|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:22|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:24|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:25|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:26|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:27|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:29|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:30|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:31|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:32|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:34|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:35|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:36|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:36|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:37|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:38|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:40|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:41|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:41|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:42|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:43|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:43|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:44|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:45|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:46|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:46|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:48|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:49|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:50|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:50|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:52|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:53|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:55|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:56|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:57:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:00|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:01|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:02|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:02|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:03|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:03|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:04|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:05|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:06|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:07|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:07|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:08|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:10|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:10|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:11|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:13|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:14|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:16|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:17|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:18|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:18|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:19|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:20|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:20|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:21|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:22|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:24|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:25|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:26|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:26|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:27|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:29|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:30|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:30|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:31|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:32|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:34|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:35|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:35|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:36|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:37|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:38|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:40|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:41|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:42|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:43|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:44|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:44|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:45|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:46|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:48|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:49|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:50|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:52|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:53|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:55|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:56|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:56|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:58:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:00|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:01|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:01|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:02|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:03|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:04|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:04|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:05|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:06|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:07|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:08|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:09|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:10|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:11|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:12|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:13|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:14|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:15|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:16|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:17|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:18|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:19|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:19|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:20|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:21|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:22|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:23|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:24|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:25|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:25|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:26|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:27|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:28|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:29|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:29|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:30|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:31|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:32|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:32|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:33|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:34|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:34|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:35|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:36|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:37|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:38|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:38|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:39|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:40|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:40|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:41|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:42|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:43|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:43|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:44|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:45|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:46|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:47|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:48|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:49|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:50|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:50|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:51|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:52|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:53|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:54|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:55|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:56|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:57|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:58|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:59|200|0,0|0,0|No parameters applied.
2025-02-03|06:59:59|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:00|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:01|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:02|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:02|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:03|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:03|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:04|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:05|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:05|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:06|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:07|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:08|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:09|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:10|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:11|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:11|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:12|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:13|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:14|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:15|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:15|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:16|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:17|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:18|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:18|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:19|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:20|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:20|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:21|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:22|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:23|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:24|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:24|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:25|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:26|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:27|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:28|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:29|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:29|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:30|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:31|200|0,0|0,0|No parameters applied.
2025-02-03|07:00:32|200|0,0|0,0|No parameters applied.
